,Name,Age,Civil_Status,Annual_Income,Profession,Blood_Type,Height,Distance_to_Border,Date_Time_Record
4141,Svetlana Mikhailov,48,Divorced,100000,Government social researcher,O,165.53418435118135,341.0426654230082,2004-01-04 15:24:00.000000
4142,Nikolai Kozlov,54,Divorced,100000,Government surveillance assistance,B,158.71996945232132,20.096098318126547,2004-01-04 22:24:00.000000
4143,Ksenia Zaitsev,60,Married,100000,Government surveillance assistance,AB,179.12989996067122,1.6866489293025047,2004-01-05 22:24:00.000000
4144,Sergei Zaitsev,24,Divorced,100000,Government surveillance assistance,A,166.46814829676697,11.582655444837537,2004-01-06 07:24:00.000000
4145,Mikhail Sokolov,48,Single,100000,Government social researcher,AB,163.37970925527273,44.14141042213438,2004-01-06 10:24:00.000000
4146,Igor Popov,60,Single,100000,Government employee,O,158.6217020091934,37.67554364811289,2004-01-06 12:24:00.000000
4147,Tatiana Kuznetsov,60,Married,100000,Government history writer,A,170.47966095941584,9.10868122797538,2004-01-08 02:24:00.000000
4148,Maxim Timofeev,60,Divorced,100000,Government surveillance assistance,O,175.56832158509826,21.495121873145514,2004-01-08 02:24:00.000000
4149,Ivan Smirnov,60,Widowed,100000,Government social researcher,O,172.17293660047787,34.148288422693966,2004-01-09 00:24:00.000000
4150,Konstantin Vorobiev,42,Divorced,100000,Government IT technician,B,157.73822136447333,55.35846683141481,2004-01-11 06:24:00.000000
4151,Konstantin Kozlov,60,Widowed,100000,Government social researcher,B,189.67304284274877,10.051167279236642,2004-01-11 23:24:00.000000
4152,Ekaterina Gusev,18,Widowed,100000,Government social researcher,AB,153.56718223316463,19.14026396011978,2004-01-12 01:24:00.000000
4153,Polina Sorokin,60,Widowed,100000,Government IT technician,O,162.0182772344044,6.911211198539807,2004-01-15 04:24:00.000000
4154,Polina Fedorov,60,Single,100000,Government employee,A,158.09818942819953,55.85311943956066,2004-01-15 18:24:00.000000
4155,Yuri Gusev,60,Single,100000,Government history writer,AB,157.84527688551887,14.141627844086639,2004-01-15 22:24:00.000000
4156,Elena Kozlov,60,Single,100000,Government surveillance assistance,A,164.91483699006793,58.22032471557991,2004-01-16 01:24:00.000000
4157,Andrei Kozlov,60,Single,100000,Government surveillance assistance,O,189.24893533270068,6.27294125490536,2004-01-16 03:24:00.000000
4158,Ekaterina Orlov,48,Single,100000,Government surveillance assistance,B,187.33286252973772,3.812254936044015,2004-01-16 22:24:00.000000
4159,Nikolai Kiselev,60,Widowed,100000,Government social researcher,AB,178.2324942752487,3.6162141783813353,2004-01-17 07:24:00.000000
4160,Dmitry Ivanov,60,Single,100000,Government employee,O,185.70674997716793,2.7478882702619076,2004-01-17 09:24:00.000000
4161,Elena Romanov,60,Married,100000,Government surveillance assistance,A,164.98082827462216,8.297927834743188,2004-01-17 14:24:00.000000
4162,Igor Fedorov,60,Divorced,100000,Government teacher,O,153.16796313597192,263.89253028785123,2004-01-18 02:24:00.000000
4163,Polina Timofeev,60,Single,100000,Government surveillance assistance,O,162.46613858659268,221.49609874163488,2004-01-18 08:24:00.000000
4164,Elena Mikhailov,60,Widowed,100000,Government surveillance assistance,B,185.16643200364922,12.786962929120786,2004-01-18 16:24:00.000000
4165,Dmitri Stepanov,18,Married,100000,Government surveillance assistance,A,189.70965893002824,15.501070864443731,2004-01-18 18:24:00.000000
4166,Nikolai Morozov,60,Single,100000,Government social researcher,A,167.39361327405214,27.92615584030109,2004-01-20 03:24:00.000000
4167,Ekaterina Romanov,60,Widowed,100000,Government surveillance assistance,A,174.90509731474407,11.091169059293826,2004-01-20 05:24:00.000000
4168,Dmitri Kozlov,48,Married,100000,Government surveillance assistance,A,166.84630429073735,7.833768359790143,2004-01-20 08:24:00.000000
4169,Anastasia Fedorov,30,Single,100000,Government surveillance assistance,AB,171.26984186903329,53.343221422938136,2004-01-20 18:24:00.000000
4170,Elena Kiselev,60,Divorced,100000,Government cook,AB,174.0159060134088,9.1436169093559,2004-01-21 12:24:00.000000
4171,Svetlana Vasiliev,42,Married,100000,Government social researcher,B,171.7055751931564,474.9427757026169,2004-01-21 22:24:00.000000
4172,Elena Zakharov,60,Widowed,100000,Government surveillance assistance,A,183.23860922888312,27.502178195764564,2004-01-23 01:24:00.000000
4173,Yuri Sokolov,60,Married,100000,Government IT technician,AB,172.89806769850185,55.08058034577721,2004-01-23 05:24:00.000000
4174,Vladimir Kozlov,54,Widowed,100000,Government surveillance assistance,O,153.03048481166127,52.1827476309003,2004-01-24 11:24:00.000000
4175,Nikolai Kiselev,60,Married,100000,Government social researcher,AB,155.79244163986056,13.317784506972428,2004-01-24 12:24:00.000000
4176,Nikolai Sorokin,60,Divorced,100000,Government social researcher,A,164.56115825874673,1.9780266999227796,2004-01-24 15:24:00.000000
4177,Alexei Sokolov,60,Divorced,100000,Government surveillance assistance,A,159.73534736963893,9.672817522133657,2004-01-25 01:24:00.000000
4178,Tatiana Vasiliev,36,Single,100000,Government cook,O,155.64044913369688,15.71886548605207,2004-01-25 04:24:00.000000
4179,Yulia Novikov,60,Single,100000,Government social researcher,O,166.49716986995568,16.93174653930759,2004-01-25 19:24:00.000000
4180,Ekaterina Ilyin,60,Widowed,100000,Government social researcher,AB,179.31545408365395,9.098059177196207,2004-01-26 18:24:00.000000
4181,Anastasia Smirnov,60,Divorced,100000,Government social researcher,AB,165.29506553046298,36.12575436850001,2004-01-27 05:24:00.000000
4182,Anastasia Sokolov,60,Single,100000,Government teacher,B,156.76690898026024,372.8437667034172,2004-01-27 07:24:00.000000
4183,Anastasia Mikhailov,30,Widowed,100000,Government surveillance assistance,AB,183.7079370614341,41.618394384441665,2004-01-27 09:24:00.000000
4184,Igor Mikhailov,60,Divorced,100000,Government IT technician,B,175.26425435327005,12.362686342080643,2004-01-27 12:24:00.000000
4185,Maxim Kuznetsov,30,Divorced,100000,Government social researcher,A,167.63193440493387,4.227774582998618,2004-01-28 17:24:00.000000
4186,Dmitri Timofeev,60,Divorced,100000,Government social researcher,O,154.2379262514934,32.952735430378056,2004-01-28 23:24:00.000000
4187,Vladimir Sorokin,60,Married,100000,Government social researcher,A,172.7032803943917,471.6666725733573,2004-01-29 07:24:00.000000
4188,Elena Volkov,60,Married,100000,Government employee,A,150.4593273941914,12.069144167868536,2004-01-29 10:24:00.000000
4189,Vladimir Ivanov,60,Single,100000,Government surveillance assistance,AB,153.35213052995394,25.12050100276462,2004-01-30 09:24:00.000000
4190,Polina Sokolov,60,Married,41855,Government surveillance assistance,AB,188.24584859342502,15.157686412701791,2004-01-30 15:24:00.000000
4191,Tatiana Zaitsev,24,Widowed,100000,Government surveillance assistance,AB,154.51953471367847,417.4630802045868,2004-01-31 00:24:00.000000
4192,Konstantin Lebedev,60,Single,100000,Government teacher,O,164.88102087655366,9.83973100734444,2004-01-31 15:24:00.000000
4193,Svetlana Stepanov,60,Divorced,100000,Government employee,B,189.86693759266416,20.80650546930555,2004-02-01 10:24:00.000000
4194,Vladimir Vasiliev,30,Married,96229,Government social researcher,AB,170.07414394179915,16.55921488014282,2004-02-01 13:24:00.000000
4195,Andrei Kiselev,60,Single,100000,Government surveillance assistance,O,164.98470497985969,25.339258791037345,2004-02-01 23:24:00.000000
4196,Ivan Smirnov,60,Widowed,100000,Government history writer,B,163.63477818079255,18.725119199705325,2004-02-02 06:24:00.000000
4197,Marina Antonov,60,Married,100000,Government social researcher,O,180.51523503177677,3.3400619709955155,2004-02-02 08:24:00.000000
4198,Andrei Pavlov,60,Divorced,100000,Government surveillance assistance,B,185.59382230548613,9.85646186852832,2004-02-02 18:24:00.000000
4199,Anastasia Morozov,60,Widowed,100000,Government surveillance assistance,O,165.89684758803497,24.534493309064924,2004-02-03 05:24:00.000000
4200,Yulia Orlov,60,Single,100000,Government social researcher,O,151.42851904059103,23.533529463988224,2004-02-03 20:24:00.000000
4201,Yulia Karpov,60,Married,100000,Government surveillance assistance,O,159.69098327261284,13.033341495437446,2004-02-05 01:24:00.000000
4202,Yuri Egorov,60,Married,100000,Government social researcher,A,153.01380811003966,16.704384276599384,2004-02-05 06:24:00.000000
4203,Mikhail Sorokin,60,Widowed,100000,Government social researcher,O,186.01010975473685,1.706642725664112,2004-02-07 09:24:00.000000
4204,Mikhail Pavlov,60,Divorced,100000,Government employee,O,154.69933172497036,2.1455975522822297,2004-02-08 23:24:00.000000
4205,Nikolai Kuznetsov,60,Widowed,100000,Government surveillance assistance,B,153.21560463554607,23.780352005628195,2004-02-09 06:24:00.000000
4206,Ivan Sorokin,60,Divorced,100000,Government surveillance assistance,B,181.44522226967933,33.69048218843363,2004-02-10 05:24:00.000000
4207,Konstantin Ilyin,60,Single,100000,Government doctor,AB,186.68695990341925,23.716475289663908,2004-02-10 12:24:00.000000
4208,Nina Fedorov,60,Single,100000,Government social researcher,A,174.11856661359323,86.04386512178148,2004-02-10 18:24:00.000000
4209,Elena Romanov,60,Married,100000,Government surveillance assistance,A,162.22865466272185,499.7391922545928,2004-02-10 23:24:00.000000
4210,Yuri Mikhailov,30,Married,100000,Government social researcher,B,161.4540869953025,39.9296524960979,2004-02-11 06:24:00.000000
4211,Svetlana Sorokin,42,Married,100000,Government social researcher,O,182.8168652767585,9.828522721386449,2004-02-12 04:24:00.000000
4212,Maxim Mikhailov,60,Married,100000,Government surveillance assistance,A,167.21994377323142,10.451608517344265,2004-02-12 17:24:00.000000
4213,Vladimir Kozlov,60,Widowed,100000,Government IT technician,B,165.8869052824634,478.1717541058222,2004-02-12 22:24:00.000000
4214,Marina Karpov,60,Widowed,100000,Government surveillance assistance,AB,176.66072314827557,17.691805086242088,2004-02-13 04:24:00.000000
4215,Vladimir Vorobiev,60,Single,100000,Government social researcher,B,189.90244688616656,149.67316689275677,2004-02-14 02:24:00.000000
4216,Ivan Sorokin,60,Single,100000,Government social researcher,B,159.87656161605878,403.64818793096146,2004-02-14 08:24:00.000000
4217,Ekaterina Zakharov,60,Divorced,100000,Government social researcher,O,173.86204925375165,16.280959338406376,2004-02-14 14:24:00.000000
4218,Sergei Kiselev,60,Divorced,100000,Government history writer,A,161.79690129486653,25.445624740413898,2004-02-14 14:24:00.000000
4219,Dmitry Timofeev,60,Single,100000,Government surveillance assistance,A,153.69392676883524,3.393954839897031,2004-02-15 01:24:00.000000
4220,Dmitry Kuznetsov,48,Divorced,100000,Government social researcher,A,185.6011712411453,31.324902389326823,2004-02-16 07:24:00.000000
4221,Svetlana Mikhailov,60,Divorced,100000,Government surveillance assistance,B,189.4755726874637,18.94685706838534,2004-02-16 20:24:00.000000
4222,Yulia Kiselev,60,Single,100000,Government social researcher,A,166.3968286216094,18.371529612016932,2004-02-17 20:24:00.000000
4223,Olga Stepanov,60,Single,100000,Government doctor,B,161.3435207063544,3.251352397339958,2004-02-18 17:24:00.000000
4224,Konstantin Antonov,60,Divorced,42878,Government surveillance assistance,AB,155.34223211267243,39.768868990485544,2004-02-18 23:24:00.000000
4225,Natalia Novikov,60,Single,100000,Government IT technician,B,183.33971784300428,24.38981812956291,2004-02-19 06:24:00.000000
4226,Konstantin Morozov,60,Widowed,100000,Government doctor,AB,154.60489972683072,7.809698173440029,2004-02-19 13:24:00.000000
4227,Pavel Volkov,60,Single,100000,Government history writer,O,155.79591477656265,27.39433344515803,2004-02-19 20:24:00.000000
4228,Svetlana Novikov,60,Married,100000,Government social researcher,AB,186.6890456876678,33.094144302663274,2004-02-20 14:24:00.000000
4229,Maria Stepanov,54,Married,100000,Government social researcher,AB,165.1867475823134,45.053235468459256,2004-02-20 15:24:00.000000
4230,Konstantin Antonov,30,Divorced,47621,Government surveillance assistance,O,189.99666859950938,10.88773812912645,2004-02-21 06:24:00.000000
4231,Sergei Sorokin,48,Single,100000,Government surveillance assistance,A,179.0082521083102,12.710563640085493,2004-02-21 12:24:00.000000
4232,Andrei Vorobiev,60,Widowed,100000,Government social researcher,O,189.03244284489026,4.227305137332625,2004-02-21 19:24:00.000000
4233,Ivan Vorobiev,60,Widowed,100000,Government social researcher,O,152.34458913666992,44.981774601267894,2004-02-23 00:24:00.000000
4234,Maria Timofeev,60,Widowed,100000,Government social researcher,O,172.9746110020978,38.197799198367704,2004-02-23 23:24:00.000000
4235,Igor Gusev,60,Widowed,100000,Government social researcher,AB,164.45631470326205,31.273809286929364,2004-02-24 09:24:00.000000
4236,Anna Kiselev,60,Widowed,100000,Government surveillance assistance,B,150.5539186137647,399.8855021095433,2004-02-24 17:24:00.000000
4237,Yulia Romanov,60,Married,100000,Government surveillance assistance,AB,186.30389041733508,56.1471371291514,2004-02-25 03:24:00.000000
4238,Yulia Popov,60,Married,100000,Government surveillance assistance,B,159.67276998739288,46.9826207996198,2004-02-26 03:24:00.000000
4239,Alexei Vasiliev,60,Widowed,100000,Government cook,AB,154.61094341644065,32.758825844270234,2004-02-26 07:24:00.000000
4240,Igor Mikhailov,60,Widowed,100000,Government surveillance assistance,A,166.5693105261816,10.45732884143746,2004-02-26 17:24:00.000000
4241,Anastasia Zaitsev,60,Married,100000,Government surveillance assistance,A,173.94724439938045,34.65275363396797,2004-02-26 18:24:00.000000
4242,Andrei Smirnov,60,Divorced,100000,Government social researcher,B,154.4650674876546,8.954413302221706,2004-02-26 21:24:00.000000
4243,Yuri Egorov,30,Single,100000,Government social researcher,A,156.78710751455225,33.24094730844753,2004-02-26 22:24:00.000000
4244,Maxim Ilyin,48,Divorced,100000,Government surveillance assistance,AB,161.64988141469502,14.364857589000717,2004-02-27 19:24:00.000000
4245,Maxim Kuznetsov,60,Married,100000,Government doctor,B,154.84042840837577,1.4769017231030341,2004-02-27 23:24:00.000000
4246,Igor Stepanov,60,Married,100000,Government history writer,O,160.36434403200332,478.20246905652937,2004-02-29 23:24:00.000000
4247,Dmitri Stepanov,60,Widowed,100000,Government doctor,A,179.76320387013163,19.218432433398092,2004-03-01 04:24:00.000000
4248,Natalia Volkov,60,Widowed,100000,Government social researcher,A,186.73718601352715,53.20342281928238,2004-03-01 22:24:00.000000
4249,Artem Egorov,60,Widowed,100000,Government doctor,A,172.6561356381437,18.70310415012115,2004-03-04 02:24:00.000000
4250,Ksenia Egorov,60,Divorced,100000,Government IT technician,AB,152.26782270993266,8.97766234136645,2004-03-05 02:24:00.000000
4251,Maria Zakharov,60,Divorced,100000,Government surveillance assistance,B,165.51166494058631,1.2120031078364386,2004-03-06 04:24:00.000000
4252,Anna Zakharov,60,Widowed,100000,Government doctor,A,171.92054883496326,5.37485607641298,2004-03-06 11:24:00.000000
4253,Nina Popov,60,Single,100000,Government employee,AB,187.0524874574315,4.264192562971631,2004-03-08 08:24:00.000000
4254,Anastasia Egorov,60,Divorced,100000,Government IT technician,AB,189.08614185036345,10.172132746110556,2004-03-08 12:24:00.000000
4255,Elena Sorokin,30,Single,100000,Government surveillance assistance,A,185.80119738446808,14.81419564185496,2004-03-08 20:24:00.000000
4256,Pavel Ivanov,60,Married,100000,Government surveillance assistance,O,176.54898762037075,16.494257553331558,2004-03-09 09:24:00.000000
4257,Artem Orlov,60,Single,100000,Government social researcher,A,165.88343256666153,19.02655230085187,2004-03-09 16:24:00.000000
4258,Anastasia Orlov,48,Single,100000,Government surveillance assistance,AB,178.31316990327153,54.644022319967185,2004-03-10 20:24:00.000000
4259,Svetlana Zaitsev,60,Married,100000,Government teacher,A,154.4088476772416,18.916792211133963,2004-03-12 05:24:00.000000
4260,Mikhail Gusev,60,Widowed,100000,Government social researcher,O,164.29977943216366,12.178707068046112,2004-03-12 06:24:00.000000
4261,Ekaterina Pavlov,60,Married,100000,Government teacher,B,156.86154264861972,52.92876497763949,2004-03-12 16:24:00.000000
4262,Vladimir Stepanov,60,Widowed,100000,Government surveillance assistance,O,160.80235893017635,50.470542204457885,2004-03-13 15:24:00.000000
